input_row	EID	str_row_ion	compounds	compound_names	input_row	m/z	retention_time	p_value	statistic	CompoundID_from_user
row2715	E284	row2715_M+H[1+]	C01802;C00599;C05437;C05439;C01164;C05443	Desmosterol; 24-Dehydrocholesterol; Cholesta-5,24-dien-3beta-ol$Cholest-4-en-3-one; Cholestenone; 4-Cholesten-3-one$Zymosterol; delta8,24-Cholestadien-3beta-ol; 5alpha-Cholesta-8,24-dien-3beta-ol$5alpha-Cholesta-7,24-dien-3beta-ol$Cholesta-5,7-dien-3beta-ol; 7-Dehydrocholesterol; Provitamin D3$Vitamin D3; Cholecalciferol	row2715	385.3465298	672.072937	0.15672830337766966	1.9930900538284295	M385.34653T672.0729
row2736	E506	row2736_M+H[1+]	C16545;C16544;C05011	$alpha-Hydroxytamoxifen$Hydroxytamoxifen; 4-Hydroxytamoxifen	row2736	388.2271714	595.8744202	0.45939249493324313	1.1554513779820177	M388.227171T595.8744_2
row2771	E292	row1246_M(C13)+2H[2+];row2771_M+H[1+];row2779_M(C13)+H[1+]	C04483;C02528	3alpha,12alpha-Dihydroxy-5beta-cholanate; Deoxycholic acid; Deoxycholate; 3alpha,12alpha-Dihydroxy-5beta-cholanic acid$Chenodeoxycholate; Chenodeoxycholic acid; 3alpha,7alpha-Dihydroxy-5beta-cholanic acid; Chenodiol	row2771	393.2977445	601.6932373	0.2094846059867929	1.804842415719283	M393.297745T601.6932
row2779	E292	row1246_M(C13)+2H[2+];row2771_M+H[1+];row2779_M(C13)+H[1+]	C04483;C02528	3alpha,12alpha-Dihydroxy-5beta-cholanate; Deoxycholic acid; Deoxycholate; 3alpha,12alpha-Dihydroxy-5beta-cholanic acid$Chenodeoxycholate; Chenodeoxycholic acid; 3alpha,7alpha-Dihydroxy-5beta-cholanic acid; Chenodiol	row2779	394.3010351	601.7047729	0.372434451	1.3428290390926565	M394.301035T601.7048
row2793	E509	row2793_M+Na[1+]	CE5079	1alpha-hydroxy-23-carboxy-24,25,26,27-tetranorvitamin D3	row2793	396.2236668	595.9016113	0.086691022	2.3360762865144946	M396.223667T595.9016
row2806	E490	row2806_M+Na[1+]	CE6466;CE6467;CE6465;CE6462;CE6463;CE6460;CE6461;CE6459;CE6458;CE6457;CE6455;CE6454;CE6453;CE6452;CE6456;CE6464	$$$$$$$$$$$$$$$	row2806	398.2041714	474.6525879	0.3705428102631511	1.3472925514205871	M398.204171T474.6526
row2842	E260	row2679_M(C13)+H[1+];row2842_M+Na[1+]	C13856	2-Arachidonoylglycerol; 2-Arachidonoyl-sn-glycerol	row2842	401.2661675	676.5267944	0.4791589657152012	-1.108145001	M401.266168T676.5268_2
row2863	E503	row2863_M+Na[1+]	C01120	Sphinganine 1-phosphate	row2863	404.2558219	667.7351685	0.913784444	-0.213278124	M404.255822T667.7352_2
row2895	E310	row2895_M+H[1+]	CE2863	neurotensin 11-13	row2895	408.2504362	690.9328918	0.9217443496648007	0.19496971363218094	M408.250436T690.9329_2
row2906	E518	row2906_M+H[1+]	CE5730		row2906	409.2592895	718.6424255	0.21391909056909453	1.7901802476335484	M409.259289T718.6424_2
row2908	E519	row2908_M+H[1+]	C00695	Cholate	row2908	409.2926432	711.6087036	0.7468768863819232	-0.56891505	M409.292643T711.6087_2
row2915	E288	row2915_M+Na[1+];row2916_M+Na[1+];row2917_M+Na[1+]	CE2846	fructoselysine 3-phosphate	row2915	410.1022778	777.6371155	0.5570476208654608	-0.957449552	M410.102278T777.6371
row2916	E288	row2915_M+Na[1+];row2916_M+Na[1+];row2917_M+Na[1+]	CE2846	fructoselysine 3-phosphate	row2916	410.1022987	815.2512207	0.9518706351196731	0.1109865769875233	M410.102299T815.2512
row2917	E288	row2915_M+Na[1+];row2916_M+Na[1+];row2917_M+Na[1+]	CE2846	fructoselysine 3-phosphate	row2917	410.1022993	895.9603271	0.9230925353129096	-0.186187875	M410.102299T895.9603
row3004	E524	row3004_M+H[1+]	C05457;C01673;CE2201;C17336;C17331;C17333;C17332	7alpha,12alpha-Dihydroxycholest-4-en-3-one$Calcitriol$23S,25-dihydroxyvitamin D3$7alpha,26-Dihydroxy-4-cholesten-3-one$$$7alpha,25-Dihydroxy-4-cholesten-3-one	row3004	417.3362179	595.0355225	0.3643342899332792	1.3649743581205727	M417.336218T595.0355
row3044	E527	row3044_M+H[1+]	C05454;C05444	3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestane$3alpha,7alpha,26-Trihydroxy-5beta-cholestane; 5beta-Cholestane-3alpha,7alpha,26-triol	row3044	421.3661568	604.8680725	0.8459689244069133	-0.353083484	M421.366157T604.8681
row3082	E528	row3082_M+Na[1+]	C00363	dTDP	row3082	425.0151214	723.8954773	0.000988224	-4.268182704	M425.015121T723.8955_3
row3098	E529	row3098_M+H[1+]	CE4980	Prostaglandin PGE2 glyceryl ester	row3098	427.2730453	599.3703308	0.006631235	3.532124408	M427.273045T599.3703
row3136	E531	row3136_M+H[1+]	CE6219;CE5655;CE7101	$13'-hydroxy-gama-tocopherol$	row3136	433.3675165	602.212738	0.5875799995036293	-0.898787973	M433.367517T602.2127
row3154	E536	row3154_M+Na[1+];row3155_M+Na[1+]	hpdcacrn	heptadecanoyl carnitine	row3154	436.3423015	5.61716795	0.17076275142289365	-1.937579328	M436.342302T5.6172
row3155	E536	row3154_M+Na[1+];row3155_M+Na[1+]	hpdcacrn	heptadecanoyl carnitine	row3155	436.342326	27.95907974	0.369231167	-1.350982267	M436.342326T27.9591
row3162	E537	row3162_M+H[1+];row3254_M+Na[1+]	CE1272;C05446	5beta-cholestane-3alpha,7alpha,12alpha,25-tetrol$3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane	row3162	437.3618141	595.8624878	0.8337665308857096	0.38187456857851965	M437.361814T595.8625
row3186	E540	row3186_M+Na[1+]	strdnccrn	stearidonyl carnitine	row3186	442.2897595	234.8457642	0.4200471045827823	-1.231722021	M442.28976T234.8458_2
row3187	E541	row3187_M+Na[1+]	strdnccrn	stearidonyl carnitine	row3187	442.2961915	652.1657715	0.48548143341135097	-1.095800358	M442.296191T652.1658
row3201	E336	row3201_M+H[1+]	C04840	3beta-Hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carboxylate	row3201	445.3664441	597.2801208	0.7845416215418259	0.480979072	M445.366444T597.2801
row3216	E542	row3216_M+H[1+]	C05462;C05466	Chenodeoxyglycocholate$	row3216	450.3258129	637.7250366	0.2736012440771823	1.6033372373470995	M450.325813T637.725
row3226	E543	row3226_M+H[1+]	CE5994	20-oxo-leukotriene E4	row3226	453.2165115	490.4858398	0.03397345	2.8167757993599056	M453.216511T490.4858_1
row3254	E537	row3162_M+H[1+];row3254_M+Na[1+]	CE1272;C05446	5beta-cholestane-3alpha,7alpha,12alpha,25-tetrol$3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane	row3254	459.3449471	598.1637573	0.2573590052844579	1.6572350242218712	M459.344947T598.1638
row3278	E551	row3278_M+H[1+]	C11134;tststeroneglc	Testosterone glucuronide; Testosterone 17beta-(beta-D-glucuronide)$testosterone glucuronide	row3278	465.250499	718.3981628	0.00909437	3.4077386828093013	M465.250499T718.3982_2
row3284	E552	row3284_M+H[1+]	C01246	Dolichyl beta-D-glucosyl phosphate	row3284	467.2443218	597.1780701	0.078176204	2.3948496306327702	M467.244322T597.1781
row3322	E544	row3322_M+Na[1+]	CE7145	13'-carboxy-alpha-tocotrienol	row3322	476.291519	474.7640381	0.11084607262838052	2.197897175	M476.291519T474.764_2
row3357	E556	row3357_M+H[1+]	C02592	Taurolithocholate; Taurolithocholic acid	row3357	484.3109783	699.1981201	0.841684331	-0.364718752	M484.310978T699.1981
row3364	E346	row1627_M+H+Na[2+];row3364_M+Na[1+]	CE5840;CE5838	$	row3364	485.3590232	187.2132874	0.4330261463825073	1.2064379607366928	M485.359023T187.2133
row3397	E559	row3397_M+Na[1+]	dcsptn1crn;clpndcrn	docosa-4,7,10,13,16-pentaenoyl carnitine$clupanodonyl carnitine	row3397	496.3405947	568.967926	0.2690830616669411	-1.619953645	M496.340595T568.9679_10
row3480	E567	row3480_M+Na[1+]	tetpent6crn;tetpent3crn	tetracosapentaenoyl carnitine$tetracosapentaenoyl carnitine	row3480	524.372008	588.2720337	0.095184355	-2.285458225	M524.372008T588.272_6
row3514	E570	row3514_M+H[1+];row3515_M(C13)+H[1+]	C00760	Cellulose; (1,4-beta-D-Glucosyl)n; (1,4-beta-D-Glucosyl)n+1; (1,4-beta-D-Glucosyl)n-1; 1,4-beta-D-Glucan; Microcrystalline cellulose	row3514	537.1669147	632.7172852	0.8986677112497242	0.24454631357291132	M537.166915T632.7173
row3515	E570	row3514_M+H[1+];row3515_M(C13)+H[1+]	C00760	Cellulose; (1,4-beta-D-Glucosyl)n; (1,4-beta-D-Glucosyl)n+1; (1,4-beta-D-Glucosyl)n-1; 1,4-beta-D-Glucan; Microcrystalline cellulose	row3515	538.1642062	632.7089844	0.910165602	-0.220392517	M538.164206T632.709
row3539	E574	row3539_M[1+];row3540_M+H[1+]	C04598	Platelet-activating factor	row3539	549.3757059	579.1890869	0.47780085106355336	-1.110469476	M549.375706T579.1891
row3540	E574	row3539_M[1+];row3540_M+H[1+]	C04598	Platelet-activating factor	row3540	550.3878353	591.1602783	0.42634896020476376	-1.218466564	M550.387835T591.1603
row3657	E576	row3657_M+Na[1+]	C00165	Diacylglycerol; Diglyceride	row3657	687.4941076	587.6446838	0.7648441949951917	-0.527615701	M687.494108T587.6447_2
row3742	E577	row3742_M+Na[1+]	C00550	Sphingomyelin	row3742	754.5905593	713.6636658	0.1783922704464287	-1.907767524	M754.590559T713.6637
row3815	E578	row3815_M+H[1+];row3822_M(C13)+H[1+]	C01829	O-(4-Hydroxy-3,5-diidophenyl)-3,5-diiodo-L-tyrosine; L-Thyroxine; 3,5,3'5'-Tetraiodo-L-thyronine; Levothyroxin; T4	row3815	777.6929557	435.1279602	0.040436501	-2.735342699	M777.692956T435.128
row3822	E578	row3815_M+H[1+];row3822_M(C13)+H[1+]	C01829	O-(4-Hydroxy-3,5-diidophenyl)-3,5-diiodo-L-tyrosine; L-Thyroxine; 3,5,3'5'-Tetraiodo-L-thyronine; Levothyroxin; T4	row3822	778.6963143	435.1380463	0.23489280912107263	-1.730606079	M778.696314T435.138
