input_row	EID	str_row_ion	compounds	compound_names	input_row	m/z	retention_time	p_value	statistic	CompoundID_from_user
row5568	E1423	row5568_M+Na[1+]	C16582;C16584	2-Hydroxyfelbamate$p-Hydroxyfelbamate	row5568	277.077978417074	392.25439453125	0.6374293562712401	-0.7976407246381506	M277.077978T392.2544
row5576	E528	row2100_M+H+Na[2+];row5576_M+H[1+]	C00449	N6-(L-1,3-Dicarboxypropyl)-L-lysine; Saccharopine; L-Saccharopine; N-[(S)-5-Amino-5-carboxypentyl]-L-glutamic acid	row5576	277.141173347598	455.0869140625	0.003796458393215447	3.6943068682406355	M277.141173T455.0869
row5576	E1424	row5576_M[1+];row5608_M+H[1+]	CE1925	3'-carboxy-alpha-chromanol	row5576	277.141173347598	455.0869140625	0.003796458393215447	3.6943068682406355	M277.141173T455.0869
row5582	E407	row5582_M+H[1+];row5584_M+H[1+];row5586_M+H[1+];row7648_M+HCOONa[1+]	C16300	Stearidonic acid; 6,9,12,15-Octadecatetraenoic acid; (6Z,9Z,12Z,15Z)-Octadecatetraenoic acid	row5582	277.216210283424	597.653289794922	0.07711208904756633	2.3894431925617585	M277.21621T597.6533
row5583	E406	row5583_M+H[1+];row5585_M+H[1+];row5615_M(C13)+H[1+]	C16300	Stearidonic acid; 6,9,12,15-Octadecatetraenoic acid; (6Z,9Z,12Z,15Z)-Octadecatetraenoic acid	row5583	277.216204375846	535.445434570312	0.21503723262156646	1.771366655754853	M277.216204T535.4454
row5584	E407	row5582_M+H[1+];row5584_M+H[1+];row5586_M+H[1+];row7648_M+HCOONa[1+]	C16300	Stearidonic acid; 6,9,12,15-Octadecatetraenoic acid; (6Z,9Z,12Z,15Z)-Octadecatetraenoic acid	row5584	277.215847595242	579.371398925781	0.08300039472524218	2.3487529990904528	M277.215848T579.3714
row5585	E406	row5583_M+H[1+];row5585_M+H[1+];row5615_M(C13)+H[1+]	C16300	Stearidonic acid; 6,9,12,15-Octadecatetraenoic acid; (6Z,9Z,12Z,15Z)-Octadecatetraenoic acid	row5585	277.216307361831	518.079803466797	0.0005674352373412713	4.411136714205094	M277.216307T518.0798
row5586	E407	row5582_M+H[1+];row5584_M+H[1+];row5586_M+H[1+];row7648_M+HCOONa[1+]	C16300	Stearidonic acid; 6,9,12,15-Octadecatetraenoic acid; (6Z,9Z,12Z,15Z)-Octadecatetraenoic acid	row5586	277.216188807366	563.66650390625	0.0008364127109570157	4.2668269145428654	M277.216189T563.6665
row5608	E1361	row5608_M+Na[1+]	CE5308;CE5320	3-oxo-6(R)-hydroxy-tetradec-8-cis-enoate$3-oxo-6(S)-hydroxy-tetradec-8Z-enoate	row5608	278.1498396966	453.098022460938	5.430860626366522e-05	5.399488836196707	M278.14984T453.098_3
row5608	E1424	row5576_M[1+];row5608_M+H[1+]	CE1925	3'-carboxy-alpha-chromanol	row5608	278.1498396966	453.098022460938	5.430860626366522e-05	5.399488836196707	M278.14984T453.098_3
row5615	E406	row5583_M+H[1+];row5585_M+H[1+];row5615_M(C13)+H[1+]	C16300	Stearidonic acid; 6,9,12,15-Octadecatetraenoic acid; (6Z,9Z,12Z,15Z)-Octadecatetraenoic acid	row5615	278.219539245843	535.447998046875	0.1373203150801057	2.065238585019065	M278.219539T535.448
row5637	E1119	row3696_M[1+];row3733_M(C13)+H[1+];row4253_M+Na[1+];row5637_M+HCOONa[1+]	C02325	Sinapyl alcohol; Sinapoyl alcohol	row5637	279.083948810636	328.260803222656	0.7527956229289104	0.5578046958615909	M279.083949T328.2608_2
row5641	E312	row5641_M+Na[1+]	C04441	Peptide 2-(3-carboxy-3-aminopropyl)-L-histidine	row5641	279.104195603667	544.046020507812	0.5671047241589018	0.9377447117148417	M279.104196T544.046_1
row5642	E313	row5642_M+Na[1+]	C04441	Peptide 2-(3-carboxy-3-aminopropyl)-L-histidine	row5642	279.105284747933	575.7216796875	0.0006592822614078713	4.353289096911015	M279.105285T575.7217_1
row5659	E545	row2137_M+H+Na[2+];row5659_M+H[1+];row5663_M+H[1+];row5698_M(C13)+H[1+];row5699_M(C13)+H[1+];row6404_M+Na[1+];row6406_M+Na[1+];row7692_M+HCOONa[1+]	C06426;C06427	(6Z,9Z,12Z)-Octadecatrienoic acid; 6,9,12-Octadecatrienoic acid; gamma-Linolenic acid; Gamolenic acid$(9Z,12Z,15Z)-Octadecatrienoic acid; alpha-Linolenic acid; 9,12,15-Octadecatrienoic acid; Linolenate; alpha-Linolenate	row5659	279.231850212702	575.772979736328	0.00012166899528221168	5.03703688009154	M279.23185T575.773_2
row5659	E1367	row5659_M+Na[1+]	C00249	Hexadecanoate (n-C16:0)	row5659	279.231850212702	575.772979736328	0.00012166899528221168	5.03703688009154	M279.23185T575.773_2
row5660	E546	row5660_M+H[1+];row5662_M+H[1+]	C06426;C06427	(6Z,9Z,12Z)-Octadecatrienoic acid; 6,9,12-Octadecatrienoic acid; gamma-Linolenic acid; Gamolenic acid$(9Z,12Z,15Z)-Octadecatrienoic acid; alpha-Linolenic acid; 9,12,15-Octadecatrienoic acid; Linolenate; alpha-Linolenate	row5660	279.231854657556	637.459167480469	0.8868525252602436	-0.2706723723717212	M279.231855T637.4592
row5660	E1368	row5660_M+Na[1+];row5662_M+Na[1+];row5663_M+Na[1+];row7097_M+HCOONa[1+]	C00249	Hexadecanoate (n-C16:0)	row5660	279.231854657556	637.459167480469	0.8868525252602436	-0.2706723723717212	M279.231855T637.4592
row5661	E544	row5661_M+H[1+]	C06426;C06427	(6Z,9Z,12Z)-Octadecatrienoic acid; 6,9,12-Octadecatrienoic acid; gamma-Linolenic acid; Gamolenic acid$(9Z,12Z,15Z)-Octadecatrienoic acid; alpha-Linolenic acid; 9,12,15-Octadecatrienoic acid; Linolenate; alpha-Linolenate	row5661	279.231845957971	557.69482421875	0.5727683392982635	0.9269054322921496	M279.231846T557.6948
row5661	E1366	row5661_M+Na[1+]	C00249	Hexadecanoate (n-C16:0)	row5661	279.231845957971	557.69482421875	0.5727683392982635	0.9269054322921496	M279.231846T557.6948
row5662	E546	row5660_M+H[1+];row5662_M+H[1+]	C06426;C06427	(6Z,9Z,12Z)-Octadecatrienoic acid; 6,9,12-Octadecatrienoic acid; gamma-Linolenic acid; Gamolenic acid$(9Z,12Z,15Z)-Octadecatrienoic acid; alpha-Linolenic acid; 9,12,15-Octadecatrienoic acid; Linolenate; alpha-Linolenate	row5662	279.231855341181	624.843322753906	0.799879035094972	-0.4594072338009682	M279.231855T624.8433
row5662	E1368	row5660_M+Na[1+];row5662_M+Na[1+];row5663_M+Na[1+];row7097_M+HCOONa[1+]	C00249	Hexadecanoate (n-C16:0)	row5662	279.231855341181	624.843322753906	0.799879035094972	-0.4594072338009682	M279.231855T624.8433
row5663	E545	row2137_M+H+Na[2+];row5659_M+H[1+];row5663_M+H[1+];row5698_M(C13)+H[1+];row5699_M(C13)+H[1+];row6404_M+Na[1+];row6406_M+Na[1+];row7692_M+HCOONa[1+]	C06426;C06427	(6Z,9Z,12Z)-Octadecatrienoic acid; 6,9,12-Octadecatrienoic acid; gamma-Linolenic acid; Gamolenic acid$(9Z,12Z,15Z)-Octadecatrienoic acid; alpha-Linolenic acid; 9,12,15-Octadecatrienoic acid; Linolenate; alpha-Linolenate	row5663	279.231840167311	599.998596191406	0.8442415695646684	0.36332711826291025	M279.23184T599.9986
row5663	E1368	row5660_M+Na[1+];row5662_M+Na[1+];row5663_M+Na[1+];row7097_M+HCOONa[1+]	C00249	Hexadecanoate (n-C16:0)	row5663	279.231840167311	599.998596191406	0.8442415695646684	0.36332711826291025	M279.23184T599.9986
row5664	E543	row5664_M+H[1+];row5700_M(C13)+H[1+];row6405_M+Na[1+];row7695_M+HCOONa[1+]	C06426;C06427	(6Z,9Z,12Z)-Octadecatrienoic acid; 6,9,12-Octadecatrienoic acid; gamma-Linolenic acid; Gamolenic acid$(9Z,12Z,15Z)-Octadecatrienoic acid; alpha-Linolenic acid; 9,12,15-Octadecatrienoic acid; Linolenate; alpha-Linolenate	row5664	279.231832215088	531.325988769531	0.0740556735373123	2.40964270527595	M279.231832T531.326
row5664	E1365	row5664_M+Na[1+]	C00249	Hexadecanoate (n-C16:0)	row5664	279.231832215088	531.325988769531	0.0740556735373123	2.40964270527595	M279.231832T531.326
row5688	E322	row5688_M+Na[1+]	C15522;thbpt4acam	Tetrahydrobiopterin-4a-carbinolamine$Tetrahydrobiopterin-4a-carbinolamine	row5688	280.099351718469	512.002685546875	0.4756225933557058	-1.1233198410573901	M280.099352T512.0027
row5689	E320	row1457_M(C13)+2H[2+];row1458_M(C13)+2H[2+];row5689_M+Na[1+]	C15522;thbpt4acam	Tetrahydrobiopterin-4a-carbinolamine$Tetrahydrobiopterin-4a-carbinolamine	row5689	280.104218059178	157.109786987305	0.5237804391778832	1.0245050216396994	M280.104218T157.1098
row5694	E1446	row5694_M+Na[1+]	CE5305;CE5317	3(S),6(R)-dihydroxy-tetradec-8Z-enoate$3(S),6(S)-dihydroxy-tetradec-8Z-enoate	row5694	280.162409338478	516.946197509766	0.0022273256827025287	3.8948658082670438	M280.162409T516.9462_3
row5698	E545	row2137_M+H+Na[2+];row5659_M+H[1+];row5663_M+H[1+];row5698_M(C13)+H[1+];row5699_M(C13)+H[1+];row6404_M+Na[1+];row6406_M+Na[1+];row7692_M+HCOONa[1+]	C06426;C06427	(6Z,9Z,12Z)-Octadecatrienoic acid; 6,9,12-Octadecatrienoic acid; gamma-Linolenic acid; Gamolenic acid$(9Z,12Z,15Z)-Octadecatrienoic acid; alpha-Linolenic acid; 9,12,15-Octadecatrienoic acid; Linolenate; alpha-Linolenate	row5698	280.235186162382	600.087219238281	0.8182465557524246	-0.4184273876876577	M280.235186T600.0872
row5699	E545	row2137_M+H+Na[2+];row5659_M+H[1+];row5663_M+H[1+];row5698_M(C13)+H[1+];row5699_M(C13)+H[1+];row6404_M+Na[1+];row6406_M+Na[1+];row7692_M+HCOONa[1+]	C06426;C06427	(6Z,9Z,12Z)-Octadecatrienoic acid; 6,9,12-Octadecatrienoic acid; gamma-Linolenic acid; Gamolenic acid$(9Z,12Z,15Z)-Octadecatrienoic acid; alpha-Linolenic acid; 9,12,15-Octadecatrienoic acid; Linolenate; alpha-Linolenate	row5699	280.235203322096	575.659210205078	0.0001333113024180261	4.998271259797492	M280.235203T575.6592
row5700	E543	row5664_M+H[1+];row5700_M(C13)+H[1+];row6405_M+Na[1+];row7695_M+HCOONa[1+]	C06426;C06427	(6Z,9Z,12Z)-Octadecatrienoic acid; 6,9,12-Octadecatrienoic acid; gamma-Linolenic acid; Gamolenic acid$(9Z,12Z,15Z)-Octadecatrienoic acid; alpha-Linolenic acid; 9,12,15-Octadecatrienoic acid; Linolenate; alpha-Linolenate	row5700	280.235168673161	531.294189453125	0.08426068379800233	2.340393071856412	M280.235169T531.2942
row5722	E425	row5722_M+Na[1+]	C00670	sn-Glycero-3-phosphocholine	row5722	281.099425449033	229.016708374023	0.0002394674481312961	4.733026032587177	M281.099425T229.0167
row5735	E1455	row5735_M+H[1+];row5763_M(C13)+H[1+]	C01595	linoleic acid (all cis C18:2) n-6	row5735	281.247180464323	606.927490234375	0.8317037258339115	-0.3923215122899338	M281.24718T606.9275
row5736	E1453	row5736_M+H[1+];row5765_M(C13)+H[1+]	C01595	linoleic acid (all cis C18:2) n-6	row5736	281.24748492474	540.897094726562	0.000438141603396025	4.51012014540304	M281.247485T540.8971
row5737	E1450	row5737_M[1+];row5738_M[1+];row6515_M+Na[1+]	vacc;ocdcea	vaccenic acid$octadecenoate (n-C18:1)	row5737	281.247441563248	561.803192138672	0.5605580108072145	0.9518771454989713	M281.247442T561.8032
row5737	E1454	row5737_M+H[1+];row5738_M+H[1+];row5764_M(C13)+H[1+];row6484_M+Na[1+];row6485_M+Na[1+]	C01595	linoleic acid (all cis C18:2) n-6	row5737	281.247441563248	561.803192138672	0.5605580108072145	0.9518771454989713	M281.247442T561.8032
row5738	E1450	row5737_M[1+];row5738_M[1+];row6515_M+Na[1+]	vacc;ocdcea	vaccenic acid$octadecenoate (n-C18:1)	row5738	281.247474350602	586.8388671875	0.00023031850336191706	4.747251167606731	M281.247474T586.8389_2
row5738	E1454	row5737_M+H[1+];row5738_M+H[1+];row5764_M(C13)+H[1+];row6484_M+Na[1+];row6485_M+Na[1+]	C01595	linoleic acid (all cis C18:2) n-6	row5738	281.247474350602	586.8388671875	0.00023031850336191706	4.747251167606731	M281.247474T586.8389_2
row5749	E1371	row5749_M+Na[1+]	C01075	N-Sulfo-D-glucosamine	row5749	282.02792940008	232.519195556641	0.12474084509716436	2.1203773314750114	M282.027929T232.5192_2
row5753	E1128	row3759_M[1+];row4342_M+Na[1+];row5753_M+HCOONa[1+]	CE5310;CE5322	4(R)-hydroxy-dodec-6Z-enoate$4(S)-hydroxy-dodec-6Z-enoate	row5753	282.141715780899	474.658767700195	0.24285114376933944	1.685856334784545	M282.141716T474.6588
row5754	E1129	row4343_M+Na[1+];row5754_M+HCOONa[1+]	CE5310;CE5322	4(R)-hydroxy-dodec-6Z-enoate$4(S)-hydroxy-dodec-6Z-enoate	row5754	282.141763791221	513.064514160156	0.6973543947233912	0.6739284695383061	M282.141764T513.0645
row5763	E1455	row5735_M+H[1+];row5763_M(C13)+H[1+]	C01595	linoleic acid (all cis C18:2) n-6	row5763	282.250924286232	606.908325195312	0.8361017292943329	-0.38282838128366226	M282.250924T606.9083
row5764	E1454	row5737_M+H[1+];row5738_M+H[1+];row5764_M(C13)+H[1+];row6484_M+Na[1+];row6485_M+Na[1+]	C01595	linoleic acid (all cis C18:2) n-6	row5764	282.251011948019	586.845764160156	0.0010007840234726793	4.194055126997392	M282.251012T586.8458
row5765	E1453	row5736_M+H[1+];row5765_M(C13)+H[1+]	C01595	linoleic acid (all cis C18:2) n-6	row5765	282.25084255921	541.053283691406	0.00045544741094917	4.491084507796746	M282.250843T541.0533
row5811	E581	row2179_M+H+Na[2+];row5811_M+H[1+];row5843_M(C13)+H[1+];row6541_M+Na[1+];row6542_M+Na[1+]	C00712	(9Z)-Octadecenoic acid; (Z)-Octadec-9-enoic acid; Oleate; Oleic acid	row5811	283.263133978983	599.122924804688	0.00020247484048074282	4.797656172011967	M283.263134T599.1229_1
row5812	E580	row5812_M+H[1+];row5842_M(C13)+H[1+];row6544_M+Na[1+];row7774_M+HCOONa[1+]	C00712	(9Z)-Octadecenoic acid; (Z)-Octadec-9-enoic acid; Oleate; Oleic acid	row5812	283.263162519933	551.160522460938	0.00010552445943176707	5.0973396021653015	M283.263163T551.1605_2
row5827	E590	row5827_M[1+];row6576_M+Na[1+]	C06948	Diazepam	row5827	284.070517695442	452.582000732422	0.5523045651511596	-0.9684173643938151	M284.070518T452.582_1
row5829	E1458	row5829_M+H[1+]	C00387	Guanosine	row5829	284.098936362099	123.138298034668	0.8852804076145626	0.2758723722350453	M284.098936T123.1383
row5842	E580	row5812_M+H[1+];row5842_M(C13)+H[1+];row6544_M+Na[1+];row7774_M+HCOONa[1+]	C00712	(9Z)-Octadecenoic acid; (Z)-Octadec-9-enoic acid; Oleate; Oleic acid	row5842	284.266473053491	551.173065185547	0.00014867969457378057	4.946863390881305	M284.266473T551.1731_2
row5843	E581	row2179_M+H+Na[2+];row5811_M+H[1+];row5843_M(C13)+H[1+];row6541_M+Na[1+];row6542_M+Na[1+]	C00712	(9Z)-Octadecenoic acid; (Z)-Octadec-9-enoic acid; Oleate; Oleic acid	row5843	284.266569147241	599.235290527344	0.00037633215083841115	4.568764555086072	M284.266569T599.2353
row5863	E592	row2190_M+H+Na[2+];row5863_M+H[1+]	C01762	Xanthosine	row5863	285.081954065628	33.6095008850098	0.38119332448911364	1.3244708002585173	M285.081954T33.6095
row5864	E593	row5864_M+H[1+]	C01762	Xanthosine	row5864	285.082923875735	148.778953552246	0.9232674634343343	-0.19001267873353797	M285.082924T148.779
row5878	E1469	row5878_M+H[1+]	C02110;C00376;C16681	11-cis-Retinal; 11-cis-Vitamin A aldehyde; 11-cis-Retinene$Retinal$cis-9-retinal	row5878	285.221241463064	539.123046875	0.2840331978717402	-1.567129283900538	M285.221241T539.123
row5879	E1468	row5879_M+H[1+]	C02110;C00376;C16681	11-cis-Retinal; 11-cis-Vitamin A aldehyde; 11-cis-Retinene$Retinal$cis-9-retinal	row5879	285.221310797465	446.118286132812	0.4129366719479705	-1.2533076672017536	M285.221311T446.1183
row5882	E1474	row5882_M+H[1+];row5884_M+H[1+]	C01530	octadecanoate (n-C18:0)	row5882	285.278775131054	809.468383789062	0.41035799183813676	-1.2599885757149638	M285.278775T809.4684
row5884	E1474	row5882_M+H[1+];row5884_M+H[1+]	C01530	octadecanoate (n-C18:0)	row5884	285.278771951291	894.651794433594	0.653893884205213	0.7640561359437831	M285.278772T894.6518
row5903	E1399	row5903_M+Na[1+]	CE5314;CE5326	8(R)-hydroxy-hexadeca-2E,4E,6E,10Z-tetraenoate$8(S)-hydroxy-hexadeca-2E,4E,6E,10Z-tetraenoate	row5903	286.151410647157	322.421646118164	0.8187275415025375	-0.4171161327178515	M286.151411T322.4216_2
row5904	E1396	row5904_M+Na[1+]	C16660	2-Ethyl-5-methyl-3,3-diphenyl-1-pyrroline; EMDP	row5904	286.159170559303	569.453369140625	0.004553434143108288	-3.627069879165211	M286.159171T569.4534_4
row5910	E1480	row5910_M[1+];row5946_M+H[1+];row7854_M+HCOONa[1+]	C00899;C00473	cis-11-retinol$Retinol	row5910	286.229134605987	580.547943115234	0.2270451235174731	1.734602165389029	M286.229135T580.5479
row5941	E1476	row5941_M+H[1+]	CE5254;CE2180;C05300;CE5250;CE5253;CE5249;C05298	17beta-estradiol-2,3-semiquinone$4-hydroxyestrone$16alpha-Hydroxyestrone$17beta-estradiol-2,3-quinone$17beta-estradiol-3,4-semiquinone$17beta-estradiol-3,4-quinone$2-Hydroxyestrone	row5941	287.161757836315	469.658325195312	0.1595617598054847	1.9674754287716678	M287.161758T469.6583
row5943	E1482	row5943_M+H[1+];row5973_M(C13)+H[1+];row6630_M+Na[1+]	andrstndn;C00280	Androstenedione$Androst-4-ene-3,17-dione; Androstenedione; 4-Androstene-3,17-dione	row5943	287.200571286841	384.794082641602	0.947531775055046	0.12595593698084648	M287.200571T384.7941
row5945	E1479	row5945_M+H[1+]	C00899;C00473	cis-11-retinol$Retinol	row5945	287.23689275455	476.44921875	0.20582254231183741	1.8013402337560278	M287.236893T476.4492
row5946	E1480	row5910_M[1+];row5946_M+H[1+];row7854_M+HCOONa[1+]	C00899;C00473	cis-11-retinol$Retinol	row5946	287.236926774341	584.350158691406	0.04125896657435381	2.7053709360701137	M287.236927T584.3502
row5947	E1478	row5947_M+H[1+]	C00899;C00473	cis-11-retinol$Retinol	row5947	287.236913501651	458.310302734375	0.08691387855509716	-2.3250001783739562	M287.236914T458.3103
row5973	E1482	row5943_M+H[1+];row5973_M(C13)+H[1+];row6630_M+Na[1+]	andrstndn;C00280	Androstenedione$Androst-4-ene-3,17-dione; Androstenedione; 4-Androstene-3,17-dione	row5973	288.203867058638	385.424530029297	0.8426013439498313	0.36760108987756523	M288.203867T385.4245
row6004	E1494	row6004_M+H[1+]	C05301;hestratriol;C05141;CE2179	2-Hydroxyestradiol-17beta; 2-OH-Estradiol$4,17 dihydroxy estradiol$Estriol; 1,3,5(10)-Estratriene-3,16-alpha,17beta-triol$4-hydroxy-17beta-estradiol	row6004	289.179779701659	431.330261230469	0.05523381414562344	2.558442164225011	M289.17978T431.3303
row6006	E1486	row6006_M+H[1+];row6693_M+Na[1+]	dhea;C03772;C01227;C00674;C00535	Dehydroepiandrosterone$5beta-Androstane-3,17-dione$3beta-Hydroxyandrost-5-en-17-one; Dehydroepiandrosterone; Dehydroisoandrosterone; DHA; DHEA$5alpha-Androstane-3,17-dione; Androstanedione$Testosterone	row6006	289.216194316755	452.101318359375	0.08149021903998943	-2.3604450527687884	M289.216194T452.1013_2
row6007	E1489	row6007_M+H[1+];row6042_M(C13)+H[1+]	C15492	all-trans-13,14-Dihydroretinol; 13,14-Dihydroretinol	row6007	289.252656397962	475.719390869141	0.1302128896237266	-2.0961268426069624	M289.252656T475.7194
row6028	E1403	row6028_M+Na[1+]	C00212;C00330	Adenosine$Deoxyguanosine	row6028	290.083788383512	486.90608215332	0.5361595211750233	-1.0009534379844525	M290.083788T486.9061_1
row6042	E1489	row6007_M+H[1+];row6042_M(C13)+H[1+]	C15492	all-trans-13,14-Dihydroretinol; 13,14-Dihydroretinol	row6042	290.255631387927	475.971206665039	0.2020257932772085	-1.8139317311322736	M290.255631T475.9712
row6081	E1497	row6081_M+H[1+]	C03917;C05293;C00523;C04373;C04295	5alpha-Dihydrotestosterone$5beta-Dihydrotestosterone$Androsterone$3alpha-Hydroxy-5beta-androstan-17-one; Etiocholan-3alpha-ol-17-one; 3alpha-Hydroxyetiocholan-17-one$Androst-5-ene-3beta,17beta-diol; 3beta,17beta-Dihydroxyandrost-5-ene; 3beta,17beta-Dihydroxy-5-androstene; Androstenediol	row6081	291.231876038917	461.669525146484	0.20598506596859764	1.8008745368151429	M291.231876T461.6695
row6099	E468	row6099_M+H[1+]	C06604	Parathion; O,O-Diethyl O-p-nitrophenyl phosphorothioate; Thiophos; DNTP	row6099	292.042293851378	392.149871826172	0.9396562382546443	0.1432114381540702	M292.042294T392.1499_1
row6099	E1179	row4003_M[1+];row4604_M+Na[1+];row6099_M+HCOONa[1+]	C05645	4-(2-Amino-3-hydroxyphenyl)-2,4-dioxobutanoate	row6099	292.042293851378	392.149871826172	0.9396562382546443	0.1432114381540702	M292.042294T392.1499_1
row6103	E1498	row11575_M[1+];row11584_M+H[1+];row11592_M(C13)+H[1+];row6103_M+2H[2+];row6114_M(C13)+2H[2+]	C00500	Biliverdin; Biliverdin IXalpha	row6103	292.131171082972	343.585662841797	0.012355999242399288	3.2358918769461726	M292.131171T343.5857
row6104	E485	row6104_M+H[1+]	C05118;C05119	S-(2-Methylbutanoyl)-dihydrolipoamide$S-(3-Methylbutanoyl)-dihydrolipoamide	row6104	292.137862635086	367.252746582031	0.13534010131584123	-2.073443123585002	M292.137863T367.2527
row6114	E1498	row11575_M[1+];row11584_M+H[1+];row11592_M(C13)+H[1+];row6103_M+2H[2+];row6114_M(C13)+2H[2+]	C00500	Biliverdin; Biliverdin IXalpha	row6114	292.634956259532	343.588226318359	0.09127755413323735	2.2977594746986156	M292.634956T343.5882
row6129	E1505	row11592_M[1+];row11601_M+H[1+];row11608_M(C13)+H[1+];row6129_M+2H[2+];row6143_M(C13)+2H[2+]	C00486	Bilirubin	row6129	293.138617212174	343.232452392578	0.0007473892366719195	4.311846102069469	M293.138617T343.2325
row6138	E639	row6138_M+H[1+];row6166_M(C13)+H[1+]	CE2209	5alpha-androstane-3alpha,17beta-diol	row6138	293.245242149047	617.845672607422	0.4690743420030895	1.1380541415115883	M293.245242T617.8457
row6139	E637	row6139_M+H[1+];row6167_M(C13)+H[1+];row6812_M+Na[1+]	CE2209	5alpha-androstane-3alpha,17beta-diol	row6139	293.247483643894	549.386169433594	0.6965372468650485	0.6755228988586723	M293.247484T549.3862
row6140	E638	row6140_M+H[1+];row6141_M+H[1+];row6165_M(C13)+H[1+]	CE2209	5alpha-androstane-3alpha,17beta-diol	row6140	293.247483689909	595.8955078125	0.3495225028423898	1.4002640564617903	M293.247484T595.8955_2
row6141	E638	row6140_M+H[1+];row6141_M+H[1+];row6165_M(C13)+H[1+]	CE2209	5alpha-androstane-3alpha,17beta-diol	row6141	293.247580397907	582.229125976562	0.27179904033815383	1.6010313747442102	M293.24758T582.2291
row6143	E1505	row11592_M[1+];row11601_M+H[1+];row11608_M(C13)+H[1+];row6129_M+2H[2+];row6143_M(C13)+2H[2+]	C00486	Bilirubin	row6143	293.640736469363	343.496917724609	0.05616116686667449	2.549365574051409	M293.640736T343.4969_1
row6165	E638	row6140_M+H[1+];row6141_M+H[1+];row6165_M(C13)+H[1+]	CE2209	5alpha-androstane-3alpha,17beta-diol	row6165	294.250786379131	595.625549316406	0.2757924118364951	1.5897936104490191	M294.250786T595.6255
row6166	E639	row6138_M+H[1+];row6166_M(C13)+H[1+]	CE2209	5alpha-androstane-3alpha,17beta-diol	row6166	294.248560161068	617.844757080078	0.4565839194070092	1.165913141884943	M294.24856T617.8448_2
row6167	E637	row6139_M+H[1+];row6167_M(C13)+H[1+];row6812_M+Na[1+]	CE2209	5alpha-androstane-3alpha,17beta-diol	row6167	294.250724256134	551.597900390625	0.5548103574163944	0.9628812360415067	M294.250724T551.5979
row6184	E512	row6184_M[1+];row6256_M(C13)+H[1+];row6899_M+Na[1+]	C16612	Citalopram aldehyde	row6184	295.099123106004	506.949203491211	0.9719786630550695	-0.06786120510906826	M295.099123T506.9492_2
row6193	E394	row5452_M+H[1+];row6193_M+Na[1+]	C00951	Estradiol-17beta; beta-Estradiol; Estradiol	row6193	295.166822938284	521.677612304688	0.2888375125638887	1.5549666935056297	M295.166823T521.6776
row6194	E392	row6194_M+Na[1+]	C00951	Estradiol-17beta; beta-Estradiol; Estradiol	row6194	295.165256214088	232.228424072266	0.001861528794907911	-3.957529012883488	M295.165256T232.2284
row6203	E498	row6203_M+H[1+];row6239_M(C13)+H[1+]	CE5526;CE5527;C14765	$$13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid	row6203	295.226671579586	535.300628662109	0.2194388915817756	1.7579719319546054	M295.226672T535.3006
row6204	E501	row6204_M+H[1+]	CE5526;CE5527;C14765	$$13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid	row6204	295.226687548399	598.847320556641	0.23385460592909244	1.71429011439007	M295.226688T598.8473
row6205	E500	row6205_M+H[1+]	CE5526;CE5527;C14765	$$13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid	row6205	295.226180133524	576.458862304688	0.4436231371120729	1.1928874507890777	M295.22618T576.4589
row6206	E499	row6206_M+H[1+]	CE5526;CE5527;C14765	$$13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid	row6206	295.22670550106	556.004699707031	0.042188277810932116	2.6946285480208396	M295.226706T556.0047
row6222	E502	row2051_M(C13)+2H[2+];row6222_M+H[1+]	CE5698		row6222	296.046697649024	44.2766780853271	0.32326496571788826	-1.463191647100879	M296.046698T44.2767
row6223	E1517	row6223_M+H[1+];row6250_M(C13)+H[1+];row8070_M+HCOONa[1+]	C03373	5-amino-1-(5-phospho-D-ribosyl)imidazole	row6223	296.066196279002	40.9248161315918	0.6345387565019917	-0.8029241562337356	M296.066196T40.9248_2
row6239	E498	row6203_M+H[1+];row6239_M(C13)+H[1+]	CE5526;CE5527;C14765	$$13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid	row6239	296.230015025447	535.406829833984	0.20730567734339317	1.7966181486617183	M296.230015T535.4068
row6250	E1517	row6223_M+H[1+];row6250_M(C13)+H[1+];row8070_M+HCOONa[1+]	C03373	5-amino-1-(5-phospho-D-ribosyl)imidazole	row6250	297.069218071761	40.4284591674805	0.8372902189603002	-0.37953299364245774	M297.069218T40.4285
row6256	E512	row6184_M[1+];row6256_M(C13)+H[1+];row6899_M+Na[1+]	C16612	Citalopram aldehyde	row6256	297.111639130292	491.028686523438	0.10171173041150297	2.239899455872306	M297.111639T491.0287
row6264	E1233	row4764_M+Na[1+];row6264_M+HCOONa[1+]	C06424	tetradecanoate (n-C14:0)	row6264	297.200781556688	595.829956054688	0.002841202646065059	3.8067083816512137	M297.200782T595.83
